chrom1	start1	end1	chrom2	start2	end2	ipet_2
chr1	228656290	228656791	chr21	32817186	32817686	2
chr1	240934330	240934833	chr21	41836414	41836914	2
chr1	6003422	6003922	chr22	19628090	19628590	2
chr1	6217200	6217700	chr22	42568548	42569048	2
chr1	21316077	21316642	chr22	21014157	21014657	2
chr1	51242930	51243444	chr22	24787275	24787775	2
chr1	54883172	54883672	chr22	24899334	24899834	2
chr1	59488058	59488558	chr22	42371788	42372288	2
chr1	108483499	108483999	chr22	46227677	46228178	2
chr1	114746879	114747379	chr22	26578951	26579451	2
chr1	117930785	117931285	chr22	35034822	35035391	3
chr1	146507905	146508405	chr22	26352738	26353238	2
chr1	149975379	149975899	chr22	34140522	34141022	2
chr1	151176005	151176505	chr22	47919643	47920143	2
chr1	157353853	157354353	chr22	23291738	23292238	2
chr1	163534294	163534803	chr22	22046086	22046586	2
chr1	166169941	166170441	chr22	18504008	18504730	2
chr1	178705615	178706115	chr22	46173044	46173544	2
chr1	185409552	185410065	chr22	30840713	30841213	2
chr1	191962941	191963467	chr22	33464152	33464652	2
chr1	198725719	198726219	chr22	39164507	39165027	2
chr1	201973427	201973927	chr22	19251844	19252346	2
chr1	204037642	204038142	chr22	24108630	24109170	2
chr1	204210325	204210825	chr22	37454241	37454741	2
chr1	222997476	222997977	chr22	32865929	32866429	2
chr1	226110322	226110822	chr22	34740284	34740784	2
chr1	232911398	232911898	chr22	23556537	23557052	2
chr1	245283592	245284099	chr22	50096800	50097300	2
chr1	873532	874034	chr3	63377769	63378269	2
chr1	994580	995080	chr3	128879887	128880387	2
chr1	2552964	2553486	chr3	146701819	146702319	2
chr1	4275218	4275721	chr3	166547900	166548400	2
chr1	6314563	6315086	chr3	64942113	64942613	2
chr1	7731069	7731941	chr3	61763989	61764489	2
chr1	7734861	7735361	chr3	9205325	9205825	2
chr1	9170948	9171448	chr3	110581733	110582233	2
chr1	10920167	10920667	chr3	11736352	11736852	2
chr1	14516095	14516626	chr3	49106864	49107364	2
chr1	16479172	16479672	chr3	30584420	30584920	2
chr1	17017122	17017652	chr3	161257171	161257671	2
chr1	18178088	18178852	chr3	114395462	114395962	2
chr1	18426819	18427319	chr3	170132037	170132539	2
chr1	19838953	19839453	chr3	186965890	186966391	2
chr1	22457402	22457902	chr3	15263405	15263960	2
chr1	22921515	22922015	chr3	191181711	191182212	2
chr1	23344190	23344690	chr3	25925050	25925550	2
chr1	25081613	25082122	chr3	32073110	32073610	2
chr1	25953642	25954142	chr3	63644181	63644823	2
chr1	27561146	27561646	chr3	194108781	194109389	2
chr1	28425414	28425914	chr3	117845669	117846280	2
chr1	32281517	32282017	chr3	161319626	161320145	2
chr1	32979599	32980099	chr3	123367596	123368115	2
chr1	33077678	33078178	chr3	14746609	14747109	2
chr1	33954443	33954943	chr3	126701086	126701586	2
chr1	36253382	36253882	chr3	121778132	121778632	2
chr1	37051986	37052486	chr3	147717010	147717510	2
chr1	37418938	37419438	chr3	63761776	63762276	2
chr1	37866672	37867172	chr3	169302335	169302852	2
chr1	38746498	38747048	chr3	49965754	49966254	2
chr1	42038606	42039106	chr3	71462726	71463226	2
chr1	43098682	43099262	chr3	112629872	112630372	2
chr1	43235664	43236164	chr3	189309288	189309788	2
chr1	44115433	44115933	chr3	24034277	24034777	2
chr1	50994474	50994974	chr3	129618712	129619536	2
chr1	53555275	53555775	chr3	145415893	145416393	2
chr1	54534169	54534669	chr3	14989387	14989887	2
chr1	54840101	54840601	chr3	175000904	175001404	2
chr1	56167058	56167558	chr3	119406916	119407416	2
chr1	57809894	57810394	chr3	164047273	164047773	2
chr1	58766915	58767415	chr3	83384395	83385018	2
chr1	60659069	60659571	chr3	153954950	153955450	2
chr1	61509329	61509829	chr3	183094279	183094781	2
chr1	61752536	61753036	chr3	63032686	63033190	2
chr1	63304731	63305231	chr3	56188082	56188582	2
chr1	63907545	63908045	chr3	156511609	156512110	2
chr1	64408912	64409412	chr3	104640231	104640731	2
chr1	65140896	65141396	chr3	9936465	9937007	2
chr1	69874400	69874900	chr3	189055026	189055526	2
chr1	76460980	76461480	chr3	88559269	88559769	2
chr1	80184152	80184652	chr3	17465222	17465722	2
chr1	80291953	80292453	chr3	42191088	42191588	2
chr1	83355543	83356043	chr3	129600214	129600714	2
chr1	84222745	84223245	chr3	14472708	14473208	2
chr1	84257126	84257626	chr3	105968575	105969075	2
chr1	85600574	85601074	chr3	178928821	178929321	2
chr1	88282287	88282787	chr3	61824547	61825050	2
chr1	88429619	88430120	chr3	111140430	111140930	2
chr1	91298437	91298938	chr3	40397593	40398093	2
chr1	93157454	93157954	chr3	169463622	169464122	2
chr1	93554043	93554543	chr3	169580880	169581389	2
chr1	93700078	93700608	chr3	44168453	44168953	2
chr1	94950552	94951052	chr3	152974505	152975047	2
chr1	97667349	97667849	chr3	18189759	18190337	2
chr1	101643350	101643896	chr3	64469437	64469937	2
chr1	102733287	102733787	chr3	119958470	119959016	2
chr1	106813467	106813967	chr3	10766846	10767346	2
chr1	106852358	106852880	chr3	64226164	64226664	2
chr1	107016854	107017354	chr3	162067329	162067843	2
chr1	107216826	107217686	chr3	178181794	178182294	2
chr1	107656897	107657397	chr3	67753396	67753896	2
chr1	107763761	107764261	chr3	127142068	127142568	2
chr1	108745116	108745619	chr3	100536612	100537112	2
chr1	110156596	110157096	chr3	20763685	20764185	2
chr1	110601096	110601601	chr3	180575542	180576042	2
chr1	111620273	111620773	chr3	82273824	82274324	2
chr1	112207967	112208470	chr3	174218455	174218955	2
chr1	112386292	112386794	chr3	136098142	136098642	2
chr1	112396754	112397255	chr3	62857295	62857795	2
chr1	112499974	112500484	chr3	155733202	155733702	2
chr1	112580682	112581182	chr3	144646464	144646964	2
chr1	114738936	114739437	chr3	53902942	53903442	2
chr1	115105848	115106348	chr3	64796564	64797064	2
chr1	115294266	115294814	chr3	163503338	163503838	2
chr1	115605077	115605577	chr3	81818419	81818944	2
chr1	116216771	116217271	chr3	27091810	27092310	2
chr1	116601516	116602016	chr3	27370311	27370811	2
chr1	117040024	117040524	chr3	47457623	47458126	2
chr1	118077561	118078061	chr3	18597906	18598406	2
chr1	119934562	119935062	chr3	125457329	125457842	2
chr1	120497755	120498255	chr3	64229842	64230342	2
chr1	144998849	144999360	chr3	194975960	194976460	2
chr1	145541942	145542832	chr3	31731784	31732284	2
chr1	146788117	146788662	chr3	45265561	45266061	2
chr1	149990131	149990631	chr3	170379274	170379777	2
chr1	150447456	150447956	chr3	165181469	165181969	2
chr1	150849120	150849620	chr3	89270096	89270596	2
chr1	151389353	151389856	chr3	8684996	8685496	2
chr1	151707454	151707954	chr3	86777448	86777948	2
chr1	151748347	151748848	chr3	197279966	197280466	2
chr1	151969056	151969620	chr3	124401314	124401814	2
chr1	151999865	152000365	chr3	159720017	159720526	2
chr1	152413856	152414356	chr3	186822766	186823266	2
chr1	155016197	155016697	chr3	128665092	128665592	2
chr1	155021493	155021996	chr3	176344481	176344981	2
chr1	155607206	155607710	chr3	72942359	72942859	2
chr1	157460612	157461112	chr3	94109220	94109723	2
chr1	157550847	157551347	chr3	194208607	194209107	2
chr1	157939365	157939865	chr3	123155809	123156309	2
chr1	158154415	158154915	chr3	141769749	141770249	2
chr1	160274713	160275213	chr3	29548219	29548719	2
chr1	160680378	160680879	chr3	34732788	34733288	2
chr1	162520785	162521285	chr3	169540487	169541042	2
chr1	163084660	163085160	chr3	82819651	82820151	2
chr1	163230217	163230717	chr3	101563099	101563599	2
chr1	163782639	163783139	chr3	45582574	45583074	2
chr1	164528347	164528847	chr3	169908161	169908686	2
chr1	167172116	167172616	chr3	51715820	51716440	2
chr1	168004242	168004742	chr3	159857123	159857623	2
chr1	168670761	168671261	chr3	50506287	50507011	2
chr1	169370797	169371297	chr3	150690792	150691293	2
chr1	171646123	171646627	chr3	127373053	127373553	2
chr1	171767541	171768062	chr3	182347568	182348068	2
chr1	172415918	172416418	chr3	19015272	19015772	2
chr1	172473230	172473734	chr3	79438273	79438773	2
chr1	173398355	173398855	chr3	160638022	160638522	2
chr1	180354781	180355281	chr3	147546314	147546968	2
chr1	181318554	181319110	chr3	77325233	77325733	2
chr1	182572727	182573227	chr3	183013748	183014248	2
chr1	182744598	182745129	chr3	140264190	140264690	2
chr1	183044667	183045167	chr3	41411657	41412157	2
chr1	185468645	185469145	chr3	88034059	88034559	2
chr1	186385007	186385507	chr3	86508265	86508767	2
chr1	188138878	188139381	chr3	58556206	58556706	2
chr1	189764957	189765457	chr3	160109026	160109527	2
chr1	194982877	194983377	chr3	45645521	45646023	2
chr1	195102318	195102818	chr3	150007954	150008464	2
chr1	196240099	196240599	chr3	153644496	153645072	2
chr1	196278040	196278540	chr3	50385224	50385725	2
chr1	199542413	199542913	chr3	159139926	159140426	2
chr1	201172233	201172733	chr3	150121841	150122344	2
chr1	201439017	201439544	chr3	50220936	50221436	2
chr1	203155787	203156289	chr3	53065243	53065743	2
chr1	203214267	203214767	chr3	137416484	137416984	2
chr1	203562758	203563258	chr3	42572081	42572581	2
chr1	203836208	203836709	chr3	32449125	32449625	2
chr1	204027729	204028265	chr3	65938984	65939484	3
chr1	204039461	204039961	chr3	5478269	5478769	2
chr1	204096763	204097263	chr3	82100403	82100905	2
chr1	204495774	204496292	chr3	12823539	12824039	2
chr1	204545259	204545814	chr3	78455797	78456297	2
chr1	204723420	204723924	chr3	18464725	18465225	2
chr1	204958451	204958951	chr3	61960949	61961449	2
chr1	205152163	205152663	chr3	64580554	64581056	2
chr1	205299703	205300206	chr3	153787383	153787883	2
chr1	205472491	205472991	chr3	123595923	123596423	2
chr1	207269704	207270204	chr3	184611048	184611702	2
chr1	207376865	207377365	chr3	113791367	113791867	2
chr1	207401808	207402308	chr3	64095959	64096459	2
chr1	207490427	207490939	chr3	13775535	13776035	2
chr1	208593071	208593571	chr3	191393564	191394064	2
chr1	216090746	216091249	chr3	181719700	181720200	2
chr1	216614280	216614780	chr3	172013899	172014399	2
chr1	216904670	216905170	chr3	26774264	26774765	2
chr1	217833919	217834419	chr3	156528127	156528632	2
chr1	218062052	218062556	chr3	23301289	23301789	2
chr1	218606483	218606984	chr3	45960291	45960791	2
chr1	218970696	218971196	chr3	98760042	98760546	2
chr1	220948224	220948724	chr3	142303601	142304159	2
chr1	221377358	221377858	chr3	50866052	50866556	2
chr1	222719977	222720487	chr3	179040413	179040913	2
chr1	224253016	224253524	chr3	39096629	39097129	2
chr1	226141300	226141989	chr3	46027896	46028396	2
chr1	226894863	226895363	chr3	97411547	97412048	2
chr1	227713405	227713966	chr3	147227938	147228438	2
chr1	228220254	228220754	chr3	64384323	64384823	2
chr1	230717365	230717865	chr3	31067718	31068218	2
chr1	231622561	231623212	chr3	176270825	176271325	2
chr1	231875343	231875843	chr3	18523421	18523921	2
chr1	232160719	232161219	chr3	4215495	4215995	2
chr1	234091582	234092136	chr3	95769746	95770246	2
chr1	234456293	234456793	chr3	150959395	150959895	2
chr1	236156577	236157078	chr3	79017457	79017957	2
chr1	237202361	237202864	chr3	187861237	187861737	2
chr1	238159416	238159916	chr3	48582036	48582549	2
chr1	238818613	238819113	chr3	85374283	85374783	2
chr1	239496755	239497255	chr3	13133878	13134382	2
chr1	240102598	240103098	chr3	49509389	49509889	2
chr1	240305010	240305511	chr3	134198166	134198666	2
chr1	242782513	242783013	chr3	70756477	70756977	2
chr1	244334817	244335318	chr3	78681613	78682113	2
chr1	247539952	247540452	chr3	176369631	176370135	2
chr1	1529897	1530397	chr4	108982668	108983168	2
chr1	1710370	1710870	chr4	104658332	104658832	2
chr1	2069981	2070481	chr4	101318915	101319422	2
chr1	6498118	6498618	chr4	99404581	99405082	2
chr1	10970502	10971005	chr4	78880552	78881052	2
chr1	11895796	11896296	chr4	1916758	1917258	2
chr1	15408127	15408627	chr4	29960932	29961547	2
chr1	15413593	15414093	chr4	7146220	7146720	2
chr1	25275297	25275798	chr4	62701895	62702395	2
chr1	25415827	25416552	chr4	35929659	35930159	2
chr1	27151271	27151771	chr4	169064989	169065489	2
chr1	27834340	27834840	chr4	2543279	2543790	2
chr1	29198190	29198708	chr4	54956189	54956689	2
chr1	30085728	30086228	chr4	28451352	28451852	2
chr1	31277117	31277617	chr4	15982123	15982624	2
chr1	32014305	32015034	chr4	35929659	35930159	2
chr1	32751098	32751598	chr4	103598396	103598896	2
chr1	34665136	34665680	chr4	31146446	31146946	2
chr1	36011301	36011801	chr4	57893026	57893527	2
chr1	36217212	36217712	chr4	152142372	152142872	2
chr1	36823479	36823980	chr4	68396026	68396526	2
chr1	38613302	38613802	chr4	44320554	44321055	2
chr1	42358727	42359232	chr4	177485141	177485641	2
chr1	44254057	44254622	chr4	5405429	5405929	2
chr1	44401008	44401508	chr4	79302463	79302963	2
chr1	48076357	48077271	chr4	35929659	35930159	2
chr1	51518037	51518545	chr4	5654991	5655491	2
chr1	53360872	53361372	chr4	70651747	70652260	2
chr1	54686809	54687320	chr4	25916769	25917269	2
chr1	54819178	54819688	chr4	34079105	34079605	2
chr1	54854755	54855256	chr4	96550306	96550806	2
chr1	60217872	60218372	chr4	155476041	155476541	2
chr1	60329257	60329757	chr4	16121716	16122216	2
chr1	63882885	63883385	chr4	78900048	78900548	2
chr1	69309171	69310144	chr4	6120369	6120869	2
chr1	78586112	78586612	chr4	106600915	106601415	2
chr1	87225228	87225728	chr4	28013100	28013645	2
chr1	94598361	94598879	chr4	105943226	105943726	2
chr1	97246316	97246817	chr4	130054494	130054994	2
chr1	106996976	106997607	chr4	35929659	35930159	2
chr1	107315146	107315710	chr4	35929659	35930159	2
chr1	107858522	107859022	chr4	88232775	88233275	2
chr1	108232319	108232948	chr4	6531638	6532138	2
chr1	109817447	109817947	chr4	173520498	173520998	2
chr1	110345443	110345948	chr4	30857499	30857999	2
chr1	114433013	114433516	chr4	123804604	123805104	2
chr1	115189372	115189872	chr4	88759012	88759512	2
chr1	116325135	116325635	chr4	151771105	151771605	2
chr1	116490755	116491258	chr4	25475174	25475674	2
chr1	117253468	117253975	chr4	110558840	110559340	2
chr1	121484313	121484813	chr4	89743983	89744560	2
chr1	121484483	121484983	chr4	68814444	68814977	2
chr1	144992329	144992829	chr4	596186	596687	2
chr1	145075218	145075727	chr4	11448258	11448758	2
chr1	146561726	146562226	chr4	149358256	149358756	2
chr1	146967320	146967820	chr4	24908256	24908892	2
chr1	147012552	147013052	chr4	179541459	179541961	2
chr1	147037514	147038020	chr4	125918300	125918800	2
chr1	147114691	147115191	chr4	39045460	39045967	2
chr1	150173575	150174150	chr4	145618528	145619028	2
chr1	150460060	150460560	chr4	17118733	17119235	2
chr1	151969640	151970324	chr4	35929659	35930159	2
chr1	152273309	152273814	chr4	10290030	10290530	2
chr1	154425965	154426472	chr4	35929659	35930159	2
chr1	154985460	154985960	chr4	184277167	184277668	2
chr1	157133560	157134060	chr4	76274996	76275497	2
chr1	164570417	164570917	chr4	149999333	149999834	2
chr1	164687587	164688284	chr4	124196748	124197248	2
chr1	166507065	166507565	chr4	39806423	39806923	2
chr1	167408392	167408892	chr4	107454305	107455154	2
chr1	174141787	174142331	chr4	8473933	8474433	2
chr1	177877782	177878282	chr4	92528686	92529186	2
chr1	179258294	179258794	chr4	152137365	152137865	2
chr1	179923602	179924286	chr4	35929659	35930159	2
chr1	186709012	186709512	chr4	73834413	73834914	2
chr1	192967209	192967709	chr4	143722048	143722548	2
chr1	200966044	200966544	chr4	106305622	106306122	2
chr1	201173034	201173534	chr4	100209833	100210333	2
chr1	201219433	201219933	chr4	40819825	40820325	2
chr1	201526904	201527406	chr4	141762110	141762610	2
chr1	203337125	203337781	chr4	168930486	168931043	2
chr1	205210184	205210684	chr4	85737232	85737732	2
chr1	205236521	205237021	chr4	129985433	129985933	2
chr1	205498029	205498530	chr4	8400380	8400880	2
chr1	206937614	206938114	chr4	166331736	166332236	2
chr1	213105643	213106143	chr4	8783312	8783814	2
chr1	214720659	214721161	chr4	181615130	181615630	2
chr1	216283977	216284477	chr4	74012957	74013458	2
chr1	219146004	219146504	chr4	159328247	159328750	2
chr1	219347993	219348493	chr4	45665129	45665631	2
chr1	221057937	221058437	chr4	33044834	33045334	2
chr1	223943620	223944131	chr4	55514181	55514681	2
chr1	224811530	224812413	chr4	35929659	35930159	2
chr1	226547300	226547810	chr4	70874372	70874872	2
chr1	228193186	228193687	chr4	172087950	172088450	2
chr1	228414383	228414883	chr4	58012423	58012924	2
chr1	228535041	228535548	chr4	141446267	141446767	2
chr1	228973454	228973954	chr4	8345348	8346007	2
chr1	232527715	232528215	chr4	173568305	173568805	2
chr1	235647560	235648060	chr4	1799759	1800275	2
chr1	236422884	236423384	chr4	10084299	10084799	2
chr1	236425221	236425721	chr4	152713438	152713938	2
chr1	237694255	237694755	chr4	142246182	142246682	2
chr1	1352785	1353285	chr5	65972962	65973462	2
chr1	4238394	4238894	chr5	132738399	132738899	2
chr1	5549667	5550182	chr5	39570681	39571181	2
chr1	7116984	7117484	chr5	163143510	163144012	2
chr1	11726062	11726565	chr5	168642755	168643255	2
chr1	15198850	15199443	chr5	168648713	168649213	2
chr1	15301316	15301816	chr5	65094600	65095100	2
chr1	19071242	19071768	chr5	56619078	56619578	2
chr1	20001652	20002152	chr5	174773981	174774481	2
chr1	20590336	20590836	chr5	114490236	114490753	2
chr1	21734298	21734806	chr5	179284145	179284645	2
chr1	24047543	24048043	chr5	4388408	4388910	2
chr1	24072758	24073278	chr5	85643272	85643772	2
chr1	25151227	25151727	chr5	127252752	127253252	2
chr1	25629624	25630129	chr5	83120670	83121170	2
chr1	27355555	27356055	chr5	64401436	64401936	2
chr1	29261510	29262010	chr5	23153228	23153732	2
chr1	30029371	30029906	chr5	100230179	100230679	2
chr1	33131476	33131991	chr5	1763336	1763836	2
chr1	35251585	35252085	chr5	96044868	96045368	2
chr1	35655308	35655808	chr5	135900928	135901435	2
